Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Failure Type
300.62195107525343,310.6121956989862,1302,62.92601433671259,197,3
297.8529175568419,308.278988222406,1403,55.46458778420925,216,3
301.9185677910067,311.0720351001534,1269,64.31118031936728,183,3
300.54482467037235,309.83287142493975,1378,54.167128575060275,207,3
298.1736218222284,308.3868109111142,1310,61.00439636296193,189,3
301.197302594664,310.5789210378656,1378,56.47132910241129,205,3
300.0114488568274,310.22392970084996,1398,54.89128435898005,215,3
296.9297214113845,307.8,1395,56.89195012030844,202,3
300.37449612158247,311.54737079838094,1335,56.96437338399269,195,3
298.84661114251935,310.11554536048453,1375,54.147568699399216,215,3
300.07640426413207,309.54205470621025,1422,50.68306536654042,230,3
301.3215448405018,310.40729956763283,1414,52.3215448405018,236,3
299.1734884098207,309.704156056048,1358,60.2265115901793,188,3
297.5125338896816,308.40625188276005,1369,50.58749623447982,220,3
298.2848435820401,308.9696871640801,1354,53.71515641795995,208,3
298.4169170681366,309.0143100706198,1372,56.622074231724284,203,3
299.8190983550889,310.9730327850296,1238,65.75991801856044,208,3
302.1476780580559,311.8634586849686,1482,46.7102962997299,247,3
298.8069714938321,309.6860408862487,1368,56.383722430333684,203,3
303.72175669508636,312.7145044633909,1359,57.213377206640544,194,3
297.57803196757465,308.3703280054042,1366,52.439663664938045,218,3
300.73141039133355,310.5169683734118,1352,57.482315511569006,209,3
300.735931910672,311.8920040052546,1371,59.788156204929024,211,3
299.23005101421876,309.01969391468765,1388,54.22954087203141,217,3
301.4750308043792,310.28299445330003,1340,56.2063462756333,204,3
300.7113561643312,310.60092747778197,1338,58.813211119895136,203,3
300.68478086089084,309.87946256726343,1340,57.147920676385375,204,3
301.60232749424375,310.9348849961625,1279,63.51047372409697,182,3
297.87141042800255,308.90937605568735,1374,54.58384270326202,215,3
299.1180411257531,309.03073457784257,1514,48.94610186676388,227,3
299.94407621779203,309.74337930223817,1333,56.33083482226833,205,3
300.47937192320427,309.715022263387,1311,64.76973048837624,191,3
299.75747715061027,309.2985445099674,1311,63.575827595240085,190,3
301.12085174559047,311.40900629681107,1336,56.60900629681108,197,3
300.6819761167971,311.0545680166853,1234,64.5817279332588,184,3
300.8063410232655,311.0882433302451,1471,52.11268204653092,211,3
300.7,311.88465871176106,1335,57.299436747105815,193,3
301.7800692875725,311.0533795250483,1275,64.31031179407609,182,3
302.86661709742043,311.97994051690455,1260,57.99062899403952,206,3
301.43344851167035,310.5637306004575,1379,52.163385065446604,214,3
300.60154649494876,311.5984535050512,1274,59.885258082825956,194,3
302.9802393193392,312.51445665667086,1250,60.36879852848809,202,3
297.6663362520396,308.18076357259406,1383,55.98116007014652,202,3
302.8831952285155,311.99983427421864,1260,58.00322837367178,206,3
297.3703175869978,308.01161004971306,1384,56.16722894531567,202,3
298.26025538203487,308.8576901043605,1359,55.49872308982565,214,3
299.05435369054163,308.9907652679063,1345,60.46939334335762,192,3
301.9578025058748,310.79437366745,1382,50.34923040981278,230,3
300.03681848962543,310.23420462240637,1363,59.422728298751444,205,3
301.085357824376,310.2292624045424,1378,53.77073759545761,208,3
298.57856393227934,309.47284065101456,1365,50.70145705733845,222,3
301.06948872216265,310.07340254486496,1261,57.60678947243068,195,3
297.5540992803958,308.2108198560792,1362,54.882626905702054,214,3
300.01140423808573,309.5731519676827,1377,54.63624621599489,206,3
297.75740671116233,308.5952770467204,1380,56.13490765109319,201,3
299.6607668104316,308.92939578343754,1383,53.317660757053545,217,3
299.3288426031979,309.98168993677615,1376,52.65474555596366,216,3
300.2062314533675,310.0363763302342,1335,57.1789841138359,204,3
299.27336429713773,308.7598142171738,1385,53.83972132576072,217,3
300.53180808276124,310.97276766895504,1297,61.72410777014998,200,3
301.03958514355884,311.39146068662654,1465,52.57917028711774,209,3
303.5628770168671,312.81545242024055,1257,58.519786532819005,211,3
300.6191686119749,310.15885360706716,1398,52.863237800588934,209,3
300.0848152339493,310.8367133297056,1274,66.04685331882258,210,3
299.87632201148267,309.3895463747667,1312,64.30340006502075,193,3
298.755150052711,309.301194634484,1397,54.78440412955898,203,3
297.8501810027755,309.6833936675919,1489,49.63321266481632,223,3
300.7797420553942,310.94309533527,1338,58.69484110788333,201,3
298.2798886664851,308.8877661996186,1362,54.64485726806508,218,3
299.4703838176609,309.9722715430981,1398,55.19327414828231,216,3
299.95657178960926,311.3101908071418,1374,56.77562091298113,213,3
297.12178417966527,307.9217841796653,1382,56.45219321985654,202,3
298.66252295428706,309.65755049943147,1368,53.49627065885832,224,3
303.7054243276617,312.70361621844114,1359,56.903062225572405,194,3
301.80049480261613,311.84019792104647,1456,52.579736105271394,210,3
298.33017231038133,309.1751846182657,1370,56.519950768462486,203,3
297.7608348143458,308.9749600364977,1363,51.2065808156121,217,3
298.6634903451287,309.65967875928317,1365,50.378736688510905,223,3
300.68007955558727,309.9473378182078,1379,53.807099151445904,208,3
299.95082403509304,309.68783323309634,1298,64.28124095235222,209,3
300.93253000468235,310.67590363551227,1339,58.69036180370921,203,3
299.30784795934295,310.2672330905837,1367,56.53754052496332,201,3
299.5807420591503,309.1277259036181,1296,64.41090361447233,212,3
298.25805181292674,308.46814778039226,1309,61.00757197559914,189,3
300.7795535211581,311.0685076458797,1234,64.52596941648109,182,3
300.0008766058896,309.6003506423558,1384,56.49596761290785,201,3
297.9888528549532,308.20371571501556,1365,52.857269277320654,218,3
300.4097376729108,311.7415739625352,1271,60.00822685159644,198,3
300.8089632597696,310.1363210865899,1339,55.821226304470045,204,3
300.9511960529269,310.5532429094716,1358,60.3,206,3
300.3100178580303,310.8350006868473,1376,53.619994505221456,213,3
296.9504176408403,308.22176666163267,1288,61.992837255198076,200,3
303.11780782083537,311.66874782364437,1400,53.15750261162676,208,3
297.11976473282436,308.0197647328244,1397,54.68258793893176,207,3
298.5453860278322,309.24548023956294,1509,49.2682203593444,225,3
299.70127468468763,310.16236593419853,1300,61.19581843713316,197,3
300.8074347076714,310.4420672873355,1356,58.59256529232862,192,3
298.1488957818235,309.19369928255963,1291,61.7448035007361,200,3
299.0034376165076,308.7721737224406,1411,52.53447920550253,222,3
298.49062018516264,309.46859729275076,1287,61.91949427689701,212,3
301.18448283321607,310.3191092637814,1379,51.5576149860427,216,3
300.35062169161097,309.9503730149666,1352,57.50099470657755,207,3
299.9561249597013,310.6469687242536,1444,48.2054687779852,234,3
300.8582282139784,311.6281644197581,1271,60.94699506579283,193,3
301.9529586166144,311.92272356061477,1468,46.81877873846219,246,3
299.0486119798455,309.3330183480624,1357,56.659598486823214,206,3
299.1132276847195,309.9544954680856,1445,48.813227684719486,228,3
298.0778092262435,308.8913859788831,1396,53.86671383936521,214,3
298.42027322719605,309.340091075732,1337,56.086636308089325,205,3
300.28531624024413,309.4948732202238,1378,51.033101140142406,218,3
302.2002502716624,311.9145288353292,1482,46.6712426553365,247,3
303.06535676781357,312.0821871718369,1359,60.66965700363493,198,3
297.09659518721895,308.2110844653018,1362,52.33578818172783,213,3
297.1986042466993,307.95438092617115,1372,57.038743822029346,214,3
298.9625766877607,308.4868098159867,1376,50.426380368026585,220,3
300.7,311.8118749318318,1335,58.24562588618645,189,3
301.7046829086357,311.8350186524332,1370,57.56572744489465,209,3
301.57529513360254,310.30850738648354,1340,55.95809873995696,203,3
299.34491158183175,310.1664831910653,1376,52.93595268205586,216,3
298.91647828773216,309.24108320733774,1305,61.0934536897042,193,3
297.8480465299803,308.27829236142577,1403,55.4402326499015,216,3
301.4426548482604,310.67706193930417,1378,55.44084963730618,207,3
299.6764267877482,310.43084676504543,1291,61.60883995459442,209,3
298.8557003474234,309.4668641101228,1399,55.57767247460117,217,3
302.53820100749664,312.3735096709829,1261,62.064797313342325,211,3
300.80355616762813,309.82511984028963,1383,51.76232023956562,225,3
299.1276190312932,308.55142856252354,1413,51.9990476249843,222,3
298.26531896944545,309.55511681486223,1363,50.348957751942756,221,3
299.3266480807887,309.56297328845073,1292,63.416970953915325,214,3
299.8162414998469,309.03976127764736,1382,53.504399722250575,216,3
299.80616457065554,309.7764633761549,1376,57.08293901284646,203,3
303.8427235838387,312.7951490558924,1360,59.5117480929349,196,3
300.72927267455736,311.4707273254426,1276,60.31952709349516,193,3
301.08444844295707,310.39638339093403,1269,59.68300207544911,198,3
302.3013768535271,311.7401382559783,1263,59.25504560980479,213,3
303.8401915048563,312.76016756674926,1362,62.18704169701024,199,3
299.0552930853338,310.3723534573331,1361,49.04470691466622,229,3
301.6745267192282,311.42015336678156,1361,61.8234986819573,194,3
301.75340403809446,310.8124920598627,1269,62.3056204625752,186,3
299.6410192203448,310.9058598886207,1229,65.17656044551727,208,3
298.7858645790792,309.28388080675876,1281,63.2602602136464,192,3
300.0585579859018,311.0528526619672,1249,66.37187040841566,208,3
298.6003246477574,309.11862451966914,1401,55.76340025617645,217,3
297.76869140780303,308.1843457039015,1312,61.071884765366164,192,3
298.91852610228705,310.2289048148028,1364,49.72734901238965,225,3
300.07465368605347,309.0679929196655,1416,51.65467138688964,228,3
298.0,308.2950744713213,1362,56.607904381529416,216,3
302.0869506565936,312.07304035018325,1470,48.99741711098816,233,3
299.5799604260059,310.68662379483976,1335,56.63331684416914,199,3
299.1,310.1262062942052,1317,54.73674825217587,229,3
298.1826457049968,308.66386259022477,1354,54.140423869081474,206,3
298.5303088682281,309.46061773645613,1354,53.469691131771945,210,3
301.45952065266613,311.28333132442384,1361,61.76095146259378,193,3
301.69477640947025,310.9965176063135,1277,63.92649384261608,182,3
301.3435637678588,310.26512603307015,1383,51.1023109503948,227,3
301.8066275607047,311.53215248754174,1486,46.9636480977622,245,3
303.244819288942,312.7803504996939,1258,60.18048189615473,212,3
299.0887977053492,309.6659086411254,1359,60.31120229465083,188,3
298.1371394741572,309.3214243426965,1367,49.908931742977586,222,3
297.8282320827328,308.2572559724224,1366,52.24155631714253,218,3
300.7247462981233,311.52779072064357,1336,58.5732240868632,192,3
299.87761787583867,309.36785646682995,1311,63.774521871579324,190,3
299.5819875898225,309.88863955669405,1358,59.81801241017749,189,3
297.8245170697999,308.26490341396,1362,56.0454234001397,215,3
297.417708566973,308.1835417133946,1362,54.2961468379838,214,3
299.10962763653924,309.8926914908974,1373,55.59037236346078,201,3
298.60309907024083,309.0473327698429,1374,56.86419983095288,203,3
297.9520131116724,308.1580114727133,1365,52.95398524936859,217,3
302.24224485486036,311.36149656990693,1252,66.47085013182516,184,3
297.57415774911937,308.3419474169602,1367,51.267604704957655,219,3
301.97792651112377,310.79705686814987,1382,50.325752403688945,230,3
297.48179426781746,308.19635885356354,1362,54.57171535161516,214,3
299.40242549041733,309.3399541479491,1390,58.736201282195935,195,3
302.3769244697714,311.3923093637257,1263,57.61846259702625,202,3
297.10599579094617,307.9267666405823,1399,57.23468955561867,201,3
298.0652610435505,308.5842095652502,1354,53.85578678270057,207,3
298.26488428062225,309.48110535077785,1370,52.329768561244556,224,3
298.3749228831513,309.1498457663027,1354,53.625077116848665,209,3
300.38453589792186,310.94054957332065,1295,61.26701025654909,202,3
299.81458064719305,310.2208294959901,1273,65.28054685757753,210,3
298.0194697838615,308.2870201440923,1405,55.946892809800204,218,3
300.404031617469,309.5917334820347,1334,54.57802371310175,205,3
296.9960980073857,307.8960980073857,1399,56.04292191875707,204,3
298.24831308568207,309.4603913571026,1366,49.804706482173025,223,3
298.1287449152102,309.3109311440127,1369,52.05748983042036,223,3
297.98642351268165,308.4685683154964,1395,57.81035383521494,199,3
301.3356770490349,310.3497393432445,1274,58.869268844025655,190,3
298.96858364043527,309.77145910108817,1431,49.37494657309575,227,3
300.0059510953439,309.90595109534394,1341,59.894048904656074,197,3
300.10939134696275,311.01885798095793,1228,65.70939134696272,205,3
297.6015926631594,308.3328024456135,1367,51.37277187544451,219,3
298.49697928044486,309.39395856088976,1354,53.503020719555124,210,3
297.0709246749653,308.1322384886206,1361,52.5902677681376,212,3
303.69272649937216,312.8034283283741,1363,62.09615482774624,199,3
297.7583284374748,308.4699148780291,1399,57.28841355944569,199,3
300.389630761663,309.7487571393435,1378,54.29854396280091,206,3
300.6119630625261,310.21543957918584,1381,57.68803693747385,201,3
303.94828307840476,312.8655220522698,1362,61.517378489690174,198,3
303.32287495828325,311.7742916527611,1400,53.160677170243225,207,3
296.01862170246443,306.61776894778495,1372,55.41272186995013,215,3
297.4203743377445,308.2203743377445,1377,56.58016043046192,202,3
300.3032669299831,311.08414654979464,1488,47.94481681275666,237,3
300.4805112641162,311.0498861077274,1296,61.40579599479783,202,3
297.40802452757254,307.7573558169415,1364,56.504012263786265,215,3
302.70307540415905,311.76519097863917,1358,59.960189333144754,197,3
300.4483620902591,310.279905460117,1356,58.95163790974094,192,3
298.4427481666816,309.17404596669945,1365,51.21755696660996,221,3
300.1396903855544,309.50589120825464,1421,50.80511717214056,230,3
299.29583685162095,309.94820976220166,1311,57.68159938813652,225,3
300.08822748326816,310.08369430862484,1407,55.15588625836594,230,3
301.2294862052874,310.1969564677299,1269,57.743122004281474,196,3
299.11726689528336,310.3413665523583,1357,48.982733104716644,233,3
298.9245979176135,309.64977483386355,1337,56.8495175011362,205,3
299.6796961595693,309.4183763302551,1411,52.75989871985643,226,3
302.06818530638543,310.9887712846066,1351,60.23449916020525,207,3
301.46612259525875,311.2606463834502,1409,54.46693870237061,238,3
298.40289712132164,309.2989135795044,1508,49.34837036925658,225,3
298.7556381999446,308.81583990336037,1329,59.71483138628141,188,3
299.3306731490698,309.5509747060994,1358,57.48014007002128,206,3
300.21390025973875,311.4566803116865,1366,58.32914961039184,190,3
303.4210508902262,312.6263136127828,1246,61.70001378570938,204,3
299.19434709750374,309.2119059061561,1391,58.60015002529089,195,3
301.17158665749525,311.5866711058306,1267,65.7091022466794,209,3
298.8353694531939,309.722705564978,1373,55.82663888215856,201,3
299.32112041446004,310.2374532306103,1433,49.098811370891916,230,3
297.5782411513005,308.6228014391257,1368,50.43289892065573,220,3
299.9140565277796,309.8418524410786,1377,57.10255573232356,203,3
300.7056237099758,310.2775051600969,1306,64.04164946634373,195,3
299.5802214417467,310.0169240073781,1338,57.63626573009599,204,3
300.3034509386162,311.55600308879474,1372,59.83310584475454,212,3
299.5716720470221,309.4764501834902,1390,58.76177490825487,194,3
296.23401575512736,306.9101312426627,1370,53.83884512464628,216,3
299.55896963621336,310.25817042037,1367,56.28565719886833,203,3
